Gene_Name,Index
ENSG00000241241,5787
ENSG00000241521,5788
ENSG00000242288,5789
ENSG00000244242,5790
ENSG00000244385,5791
ENSG00000247570,5792
ENSG00000248596,5793
ENSG00000248664,5794
ENSG00000248710,5795
ENSG00000248857,5796
ENSG00000249087,5797
ENSG00000249209,5798
ENSG00000249624,5799
ENSG00000251184,5800
ENSG00000251349,5801
ENSG00000251357,5802
ENSG00000254553,5803
ENSG00000254756,5804
ENSG00000256349,5805
ENSG00000257033,5806
ENSG00000257198,5807
ENSG00000257921,5808
ENSG00000257950,5809
ENSG00000258466,5810
ENSG00000258472,5811
ENSG00000258852,5812
ENSG00000259288,5813
ENSG00000260175,5814
ENSG00000260861,5815
ENSG00000261884,5816
ENSG00000262323,5817
ENSG00000263424,5818
ENSG00000267261,5819
ENSG00000267385,5820
ENTHD1,5821
ENTHD2,5822
ENTPD1,5823
ENTPD2,5824
ENTPD3,5825
ENTPD4,5826
ENTPD5,5827
ENTPD6,5828
ENTPD7,5829
ENTPD8,5830
ENY2,5831
EOGT,5832
EOMES,5833
EP300,5834
EP400,5835
EP400NL,5836
EPAS1,5837
EPB41,5838
EPB41L1,5839
EPB41L2,5840
EPB41L3,5841
EPB41L4A,5842
EPB41L4B,5843
EPB41L5,5844
EPB42,5845
EPB49,5846
EPC1,5847
EPC2,5848
EPCAM,5849
EPDR1,5850
EPG5,5851
EPGN,5852
EPHA1,5853
EPHA10,5854
EPHA2,5855
EPHA3,5856
EPHA4,5857
EPHA5,5858
EPHA6,5859
EPHA7,5860
EPHA8,5861
EPHB1,5862
EPHB2,5863
EPHB3,5864
EPHB4,5865
EPHB6,5866
EPHX1,5867
EPHX2,5868
EPHX3,5869
EPHX4,5870
EPM2A,5871
EPM2AIP1,5872
EPN1,5873
EPN2,5874
EPN3,5875
EPO,5876
EPOR,5877
EPPIN,5878
EPPK1,5879
EPRS,5880
EPS15,5881
EPS15L1,5882
EPS8,5883
EPS8L1,5884
EPS8L2,5885
EPS8L3,5886
EPSTI1,5887
EPT1,5888
EPX,5889
EPYC,5890
ERAL1,5891
ERAP1,5892
ERAP2,5893
ERAS,5894
ERBB2,5895
ERBB2IP,5896
ERBB3,5897
ERBB4,5898
ERC1,5899
ERC2,5900
ERCC1,5901
ERCC2,5902
ERCC3,5903
ERCC4,5904
ERCC5,5905
ERCC6,5906
ERCC6L,5907
ERCC6L2,5908
ERCC8,5909
EREG,5910
ERF,5911
ERG,5912
ERGIC1,5913
ERGIC2,5914
ERGIC3,5915
ERI1,5916
ERI2,5917
ERI3,5918
ERICH1,5919
ERLEC1,5920
ERLIN1,5921
ERLIN2,5922
ERMAP,5923
ERMN,5924
ERMP1,5925
ERN1,5926
ERN2,5927
ERO1L,5928
ERO1LB,5929
ERP27,5930
ERP29,5931
ERP44,5932
ERRFI1,5933
ERV3-1,5934
ERVFRD-1,5935
ERVFRDE1,5936
ERVMER34-1,5937
ERVW-1,5938
ESAM,5939
ESCO1,5940
ESCO2,5941
ESD,5942
ESF1,5943
ESM1,5944
ESPL1,5945
ESPN,5946
ESPNL,5947
ESPNP,5948
ESR1,5949
ESR2,5950
ESRP1,5951
ESRP2,5952
ESRRA,5953
ESRRB,5954
ESRRG,5955
ESX1,5956
ESYT1,5957
ESYT2,5958
ESYT3,5959
ETAA1,5960
ETF1,5961
ETFA,5962
ETFB,5963
ETFDH,5964
ETHE1,5965
ETNK1,5966
ETNK2,5967
ETS1,5968
ETS2,5969
ETV1,5970
ETV2,5971
ETV3,5972
ETV3L,5973
ETV4,5974
ETV5,5975
ETV6,5976
ETV7,5977
EVC,5978
EVC2,5979
EVI1,5980
EVI2A,5981
EVI2B,5982
EVI5,5983
EVI5L,5984
EVL,5985
EVPL,5986
EVPLL,5987
EVX1,5988
EVX2,5989
EWSR1,5990
EXD1,5991
EXD2,5992
EXD3,5993
EXO1,5994
EXOC1,5995
EXOC2,5996
EXOC3,5997
EXOC3L,5998
EXOC3L1,5999
EXOC3L2,6000
EXOC3L4,6001
EXOC4,6002
EXOC5,6003
EXOC6,6004
EXOC6B,6005
EXOC7,6006
EXOC8,6007
EXOG,6008
EXOSC10,6009
EXOSC2,6010
EXOSC4,6011
EXOSC5,6012
EXOSC7,6013
EXOSC8,6014
EXOSC9,6015
EXPH5,6016
EXT1,6017
EXT2,6018
EXTL1,6019
EXTL2,6020
EXTL3,6021
EYA1,6022
EYA2,6023
EYA3,6024
EYA4,6025
EYS,6026
EZH1,6027
EZH2,6028
EZR,6029
F10,6030
F11,6031
F11R,6032
F12,6033
F13A1,6034
F13B,6035
F2,6036
F2R,6037
F2RL1,6038
F2RL2,6039
F2RL3,6040
F3,6041
F5,6042
F7,6043
F8,6044
F8A1,6045
F9,6046
FA2H,6047
FAAH,6048
FAAH2,6049
FABP1,6050
FABP12,6051
FABP2,6052
FABP3,6053
FABP4,6054
FABP5,6055
FABP6,6056
FABP7,6057
FABP9,6058
FADD,6059
FADS1,6060
FADS2,6061
FADS3,6062
FADS6,6063
FAF1,6064
FAF2,6065
FAH,6066
FAHD1,6067
FAHD2A,6068
FAHD2B,6069
FAIM,6070
FAIM2,6071
FAIM3,6072
FAM100B,6073
FAM101A,6074
FAM101B,6075
FAM102A,6076
FAM102B,6077
FAM103A1,6078
FAM104A,6079
FAM104B,6080
FAM105A,6081
FAM105B,6082
FAM107A,6083
FAM107B,6084
FAM108A1,6085
FAM108A5P,6086
FAM108B1,6087
FAM108C1,6088
FAM109A,6089
FAM109B,6090
FAM10A4,6091
FAM110A,6092
FAM110B,6093
FAM110C,6094
FAM111A,6095
FAM111B,6096
FAM113A,6097
FAM113B,6098
FAM114A1,6099
FAM114A2,6100
FAM115A,6101
FAM115C,6102
FAM116A,6103
FAM116B,6104
FAM117A,6105
FAM117B,6106
FAM118A,6107
FAM118B,6108
FAM119A,6109
FAM119B,6110
FAM120A,6111
FAM120AOS,6112
FAM120B,6113
FAM120C,6114
FAM122A,6115
FAM122B,6116
FAM122C,6117
FAM123A,6118
FAM123B,6119
FAM123C,6120
FAM124A,6121
FAM124B,6122
FAM125A,6123
FAM125B,6124
FAM126A,6125
FAM126B,6126
FAM127A,6127
FAM127B,6128
FAM127C,6129
FAM128A,6130
FAM129A,6131
FAM129B,6132
FAM129C,6133
FAM12A,6134
FAM131A,6135
FAM131B,6136
FAM131C,6137
FAM132A,6138
FAM133A,6139
FAM133B,6140
FAM134A,6141
FAM134B,6142
FAM134C,6143
FAM135A,6144
FAM135B,6145
FAM136A,6146
FAM13A,6147
FAM13B,6148
FAM13C,6149
FAM149A,6150
FAM149B1,6151
FAM149B2,6152
FAM150A,6153
FAM150B,6154
FAM151A,6155
FAM151B,6156
FAM153A,6157
FAM153B,6158
FAM153C,6159
FAM154A,6160
FAM154B,6161
FAM155A,6162
FAM155B,6163
FAM157A,6164
FAM157B,6165
FAM157C,6166
FAM158A,6167
FAM159A,6168
FAM159B,6169
FAM160A1,6170
FAM160A2,6171
FAM160B1,6172
FAM160B2,6173
FAM161A,6174
FAM161B,6175
FAM162A,6176
FAM162B,6177
FAM163A,6178
FAM163B,6179
FAM164A,6180
FAM164C,6181
FAM165B,6182
FAM166A,6183
FAM166B,6184
FAM167A,6185
FAM167B,6186
FAM168A,6187
FAM168B,6188
FAM169A,6189
FAM169B,6190
FAM170A,6191
FAM170B,6192
FAM171A1,6193
FAM171A2,6194
FAM171B,6195
FAM172A,6196
FAM173B,6197
FAM174A,6198
FAM174B,6199
FAM175A,6200
FAM175B,6201
FAM176A,6202
FAM176C,6203
FAM177A1,6204
FAM177B,6205
FAM178A,6206
FAM178B,6207
FAM179A,6208
FAM179B,6209
FAM180A,6210
FAM180B,6211
FAM181A,6212
FAM181B,6213
FAM182A,6214
FAM182B,6215
FAM183A,6216
FAM183B,6217
FAM184A,6218
FAM184B,6219
FAM185A,6220
FAM186A,6221
FAM186B,6222
FAM187B,6223
FAM188A,6224
FAM188B,6225
FAM189A1,6226
FAM189A2,6227
FAM189B,6228
FAM18B,6229
FAM18B1,6230
FAM18B2,6231
FAM190A,6232
FAM190B,6233
FAM192A,6234
FAM193A,6235
FAM193B,6236
FAM194A,6237
FAM194B,6238
FAM195B,6239
FAM196A,6240
FAM196B,6241
FAM198A,6242
FAM198B,6243
FAM199X,6244
FAM19A1,6245
FAM19A2,6246
FAM19A3,6247
FAM19A4,6248
FAM19A5,6249
FAM200A,6250
FAM200B,6251
FAM204A,6252
FAM205A,6253
FAM205B,6254
FAM206A,6255
FAM207A,6256
FAM208A,6257
FAM208B,6258
FAM209A,6259
FAM209B,6260
FAM20A,6261
FAM20B,6262
FAM20C,6263
FAM210A,6264
FAM210B,6265
FAM211A,6266
FAM211B,6267
FAM212A,6268
FAM212B,6269
FAM213A,6270
FAM214A,6271
FAM214B,6272
FAM216A,6273
FAM216B,6274
FAM217A,6275
FAM217B,6276
FAM218A,6277
FAM219A,6278
FAM219B,6279
FAM21A,6280
FAM21B,6281
FAM21C,6282
FAM220A,6283
FAM221A,6284
FAM221B,6285
FAM222B,6286
FAM227A,6287
FAM227B,6288
FAM228A,6289
FAM22A,6290
FAM22B,6291
FAM22D,6292
FAM22E,6293
FAM22F,6294
FAM22G,6295
FAM24A,6296
FAM24B,6297
FAM25C,6298
FAM26D,6299
FAM26E,6300
FAM26F,6301
FAM27A,6302
FAM27L,6303
FAM32A,6304
FAM35A,6305
FAM35B,6306
FAM35B2,6307
FAM38B,6308
FAM3A,6309
FAM3B,6310
FAM3C,6311
FAM3D,6312
FAM40A,6313
FAM40B,6314
FAM43A,6315
FAM45A,6316
FAM45B,6317
FAM46A,6318
FAM46B,6319
FAM46C,6320
FAM46D,6321
FAM47A,6322
FAM47B,6323
FAM47C,6324
FAM47E,6325
FAM48A,6326
FAM48B1,6327
FAM48B2,6328
FAM49A,6329
FAM49B,6330
FAM50A,6331
FAM50B,6332
FAM53A,6333
FAM53B,6334
FAM53C,6335
FAM54A,6336
FAM54B,6337
FAM55A,6338
FAM55B,6339
FAM55C,6340
FAM55D,6341
FAM57A,6342
FAM57B,6343
FAM58A,6344
FAM58B,6345
FAM58BP,6346
FAM59A,6347
FAM59B,6348
FAM5B,6349
FAM5C,6350
FAM60A,6351
FAM62A,6352
FAM62B,6353
FAM63A,6354
FAM63B,6355
FAM64A,6356
FAM65A,6357
FAM65B,6358
FAM65C,6359
FAM69A,6360
FAM69B,6361
FAM69C,6362
FAM70A,6363
FAM70B,6364
FAM71A,6365
FAM71B,6366
FAM71C,6367
FAM71D,6368
FAM71E1,6369
FAM71E2,6370
FAM71F1,6371
FAM71F2,6372
FAM72A,6373
FAM72B,6374
FAM72C,6375
FAM72D,6376
FAM73A,6377
FAM73B,6378
FAM74A3,6379
FAM75A1,6380
FAM75A2,6381
FAM75A3,6382
FAM75A5,6383
FAM75A6,6384
FAM75A7,6385
FAM75B,6386
FAM75C1,6387
FAM75D1,6388
FAM75E1,6389
FAM76A,6390
FAM76B,6391
FAM78A,6392
FAM78B,6393
FAM81A,6394
FAM81B,6395
FAM82A1,6396
FAM82A2,6397
FAM82B,6398
FAM83A,6399
FAM83B,6400
FAM83C,6401
FAM83D,6402
FAM83E,6403
FAM83F,6404
FAM83G,6405
FAM83H,6406
FAM84A,6407
FAM84B,6408
FAM86A,6409
FAM86B1,6410
FAM86B2,6411
FAM86C1,6412
FAM86D,6413
FAM89A,6414
FAM89B,6415
FAM8A1,6416
FAM90A1,6417
FAM90A10,6418
FAM90A20P,6419
FAM90A27P,6420
FAM91A1,6421
FAM92A1,6422
FAM92A1P1,6423
FAM92B,6424
FAM96A,6425
FAM96B,6426
FAM98A,6427
FAM98B,6428
FAM98C,6429
FAM9A,6430
FAM9B,6431
FAM9C,6432
FAN1,6433
FANCA,6434
FANCB,6435
FANCC,6436
FANCD2,6437
FANCE,6438
FANCF,6439
FANCG,6440
FANCI,6441
FANCL,6442
FANCM,6443
FANK1,6444
FAP,6445
FAR1,6446
FAR2,6447
FARP1,6448
FARP2,6449
FARS2,6450
FARSA,6451
FARSB,6452
FAS,6453
FASLG,6454
FASN,6455
FASTK,6456
FASTKD1,6457
FASTKD2,6458
FASTKD3,6459
FASTKD5,6460
FAT1,6461
FAT2,6462
FAT3,6463
FAT4,6464
FATE1,6465
FAU,6466
FAXC,6467
FBF1,6468
FBL,6469
FBLIM1,6470
FBLL1,6471
FBLN1,6472
FBLN2,6473
FBLN5,6474
FBLN7,6475
FBN1,6476
FBN2,6477
FBN3,6478
FBP1,6479
FBP2,6480
FBRS,6481
FBRSL1,6482
FBXL12,6483
FBXL13,6484
FBXL14,6485
FBXL16,6486
FBXL17,6487
FBXL18,6488
FBXL19,6489
FBXL2,6490
FBXL20,6491
FBXL21,6492
FBXL3,6493
FBXL4,6494
FBXL5,6495
FBXL6,6496
FBXL7,6497
FBXL8,6498
FBXO10,6499
FBXO11,6500
FBXO15,6501
FBXO16,6502
FBXO17,6503
FBXO18,6504
FBXO2,6505
FBXO21,6506
FBXO22,6507
FBXO24,6508
FBXO25,6509
FBXO27,6510
FBXO28,6511
FBXO3,6512
FBXO30,6513
FBXO31,6514
FBXO32,6515
FBXO33,6516
FBXO34,6517
FBXO36,6518
FBXO38,6519
FBXO39,6520
FBXO4,6521
FBXO40,6522
FBXO41,6523
FBXO42,6524
FBXO43,6525
FBXO44,6526
FBXO45,6527
FBXO46,6528
FBXO47,6529
FBXO48,6530
FBXO5,6531
FBXO6,6532
FBXO7,6533
FBXO8,6534
FBXO9,6535
FBXW10,6536
FBXW11,6537
FBXW12,6538
FBXW2,6539
FBXW4,6540
FBXW5,6541
FBXW7,6542
FBXW8,6543
FBXW9,6544
FCAMR,6545
FCAR,6546
FCER1A,6547
FCER1G,6548
FCER2,6549
FCF1,6550
FCGBP,6551
FCGR1A,6552
FCGR1B,6553
FCGR2A,6554
FCGR2B,6555
FCGR2C,6556
FCGR3A,6557
FCGR3B,6558
FCGRT,6559
FCHO1,6560
FCHO2,6561
FCHSD1,6562
FCHSD2,6563
FCN1,6564
FCN2,6565
FCN3,6566
FCRL1,6567
FCRL2,6568
FCRL3,6569
FCRL4,6570
FCRL5,6571
FCRL6,6572
FCRLA,6573
FCRLB,6574
FDCSP,6575
FDFT1,6576
FDPS,6577
FDX1L,6578
FDXACB1,6579
FDXR,6580
FECH,6581
FEM1A,6582
FEM1B,6583
FEM1C,6584
FEN1,6585
FER,6586
FER1L5,6587
FER1L6,6588
FERD3L,6589
FERMT1,6590
FERMT2,6591
FERMT3,6592
FES,6593
FETUB,6594
FEV,6595
FEZ1,6596
FEZ2,6597
FEZF1,6598
FEZF2,6599
FFAR1,6600
FFAR2,6601
FFAR3,6602
FGA,6603
FGB,6604
FGD1,6605
FGD2,6606
FGD3,6607
FGD4,6608
FGD5,6609
FGD6,6610
FGF1,6611
FGF10,6612
FGF11,6613
FGF12,6614
FGF13,6615
FGF14,6616
FGF16,6617
FGF17,6618
FGF18,6619
FGF19,6620
FGF2,6621
FGF20,6622
FGF21,6623
FGF23,6624
FGF3,6625
FGF4,6626
FGF5,6627
FGF6,6628
FGF7,6629
FGF8,6630
FGF9,6631
FGFBP1,6632
FGFBP2,6633
FGFBP3,6634
FGFR1,6635
FGFR1OP,6636
FGFR1OP2,6637
FGFR2,6638
FGFR3,6639
FGFR4,6640
FGFRL1,6641
FGG,6642
FGGY,6643
FGL1,6644
FGL2,6645
FGR,6646
FH,6647
FHAD1,6648
FHDC1,6649
FHIT,6650
FHL1,6651
FHL2,6652
FHL3,6653
FHL5,6654
FHOD1,6655
FHOD3,6656
FIBCD1,6657
FIBIN,6658
FIBP,6659
FICD,6660
FIG4,6661
FIGF,6662
FIGLA,6663
FIGN,6664
FIGNL1,6665
FIGNL2,6666
FILIP1,6667
FILIP1L,6668
FIP1L1,6669
FIS1,6670
FITM1,6671
FITM2,6672
FIZ1,6673
FJX1,6674
FKBP10,6675
FKBP11,6676
FKBP14,6677
FKBP15,6678
FKBP1A,6679
FKBP1B,6680
FKBP1C,6681
FKBP2,6682
FKBP3,6683
FKBP4,6684
FKBP5,6685
FKBP6,6686
FKBP7,6687
FKBP8,6688
FKBP9,6689
FKBP9L,6690
FKBPL,6691
FKRP,6692
FKSG83,6693
FKTN,6694
FLAD1,6695
FLCN,6696
FLG,6697
FLG2,6698
FLI1,6699
FLII,6700
FLJ10357,6701
FLJ22184,6702
FLJ25006,6703
FLJ27352,6704
FLJ35776,6705
FLJ36031,6706
FLJ39582,6707
FLJ40504,6708
FLJ43859,6709
FLJ43860,6710
FLJ43950,6711
FLJ44635,6712
FLJ46321,6713
FLNA,6714
FLNB,6715
FLNC,6716
FLOT1,6717
FLOT2,6718
FLRT1,6719
FLRT2,6720
FLRT3,6721
FLT1,6722
FLT3,6723
FLT3LG,6724
FLT4,6725
FLVCR1,6726
FLVCR2,6727
FLYWCH1,6728
FLYWCH2,6729
FMN1,6730
FMN2,6731
FMNL1,6732
FMNL2,6733
FMNL3,6734
FMO1,6735
FMO2,6736
FMO3,6737
FMO4,6738
FMO5,6739
FMO6P,6740
FMOD,6741
FMR1,6742
FMR1NB,6743
FN1,6744
FN3K,6745
FN3KRP,6746
FNBP1,6747
FNBP1L,6748
FNBP4,6749
FNDC1,6750
FNDC3A,6751
FNDC3B,6752
FNDC4,6753
FNDC5,6754
FNDC7,6755
FNDC8,6756
FNDC9,6757
FNIP1,6758
FNIP2,6759
FNTA,6760
FNTB,6761
FOCAD,6762
FOLH1,6763
FOLH1B,6764
FOLR1,6765
FOLR2,6766
FOLR3,6767
FOLR4,6768
FOPNL,6769
FOS,6770
FOSB,6771
FOSL1,6772
FOSL2,6773
FOXA1,6774
FOXA2,6775
FOXA3,6776
FOXB1,6777
FOXB2,6778
FOXC1,6779
FOXC2,6780
FOXD1,6781
FOXD2,6782
FOXD3,6783
FOXD4,6784
FOXD4L1,6785
FOXD4L3,6786
FOXD4L5,6787
FOXD4L6,6788
FOXE3,6789
FOXF1,6790
FOXF2,6791
FOXG1,6792
FOXH1,6793
FOXI1,6794
FOXI2,6795
FOXJ1,6796
FOXJ2,6797
FOXJ3,6798
FOXK1,6799
FOXK2,6800
FOXL1,6801
FOXL2,6802
FOXM1,6803
FOXN1,6804
FOXN2,6805
FOXN3,6806
FOXN4,6807
FOXO1,6808
FOXO3,6809
FOXO4,6810
FOXP1,6811
FOXP2,6812
FOXP3,6813
FOXP4,6814
FOXQ1,6815
FOXR1,6816
FOXR2,6817
FOXRED1,6818
FOXRED2,6819
FOXS1,6820
FPGS,6821
FPGT,6822
FPGT-TNNI3K,6823
FPR1,6824
FPR2,6825
FPR3,6826
FRA10AC1,6827
FRAS1,6828
FREM1,6829
FREM2,6830
FREM3,6831
FRG1,6832
FRG1B,6833
FRG2,6834
FRG2B,6835
FRG2C,6836
FRK,6837
FRMD1,6838
FRMD3,6839
FRMD4A,6840
FRMD4B,6841
FRMD5,6842
FRMD6,6843
FRMD7,6844
FRMD8,6845
FRMPD1,6846
FRMPD2,6847
FRMPD3,6848
FRMPD4,6849
FRRS1,6850
FRRS1L,6851
FRS2,6852
FRS3,6853
FRY,6854
FRYL,6855
FRZB,6856
FSBP,6857
FSCB,6858
FSCN1,6859
FSCN2,6860
FSCN3,6861
FSD1,6862
FSD1L,6863
FSD2,6864
FSHB,6865
FSHR,6866
FSIP1,6867
FSIP2,6868
FST,6869
FSTL1,6870
FSTL4,6871
FSTL5,6872
FTCD,6873
FTH1,6874
FTHL17,6875
FTL,6876
FTMT,6877
FTO,6878
FTSJ1,6879
FTSJ2,6880
FTSJ3,6881
FTSJD1,6882
FTSJD2,6883
FUBP1,6884
FUBP3,6885
FUCA1,6886
FUCA2,6887
FUK,6888
FUNDC1,6889
FUNDC2,6890
FUNDC2P2,6891
FURIN,6892
FUS,6893
FUT1,6894
FUT10,6895
FUT11,6896
FUT2,6897
FUT3,6898
FUT4,6899
FUT5,6900
FUT6,6901
FUT7,6902
FUT8,6903
FUT9,6904
FUZ,6905
FXN,6906
FXR1,6907
FXR2,6908
FXYD2,6909
FXYD3,6910
FXYD4,6911
FXYD5,6912
FXYD6,6913
FXYD7,6914
FYB,6915
FYCO1,6916
FYN,6917
FYTTD1,6918
FZD1,6919
FZD10,6920
FZD2,6921
FZD3,6922
FZD4,6923
FZD5,6924
FZD6,6925
FZD7,6926
FZD8,6927
FZD9,6928
FZR1,6929
G2E3,6930
G3BP1,6931
G3BP2,6932
G6PC,6933
G6PC2,6934
G6PC3,6935
G6PD,6936
GAA,6937
GAB1,6938
GAB2,6939
GAB3,6940
GAB4,6941
GABARAP,6942
GABARAPL1,6943
GABARAPL2,6944
GABARAPL3,6945
GABBR1,6946
GABBR2,6947
GABPA,6948
GABPB1,6949
GABPB2,6950
GABRA1,6951
GABRA2,6952
GABRA3,6953
GABRA4,6954
GABRA5,6955
GABRA6,6956
GABRB1,6957
GABRB2,6958
GABRB3,6959
GABRD,6960
GABRE,6961
GABRG1,6962
GABRG2,6963
GABRG3,6964
GABRP,6965
GABRQ,6966
GABRR1,6967
GABRR2,6968
GABRR3,6969
GAD1,6970
GAD2,6971
GADD45A,6972
GADD45B,6973
GADD45G,6974
GADD45GIP1,6975
GADL1,6976
GAGE1,6977
GAGE10,6978
GAGE12J,6979
GAGE13,6980
GAGE2B,6981
GAGE2C,6982
GAGE8,6983
GAK,6984
GAL,6985
GAL3ST1,6986
GAL3ST2,6987
GAL3ST3,6988
GAL3ST4,6989
GALC,6990
GALE,6991
GALK1,6992
GALK2,6993
GALM,6994
GALNS,6995
GALNT1,6996
GALNT10,6997
GALNT11,6998
GALNT12,6999
GALNT13,7000
GALNT14,7001
GALNT2,7002
GALNT3,7003
GALNT4,7004
GALNT5,7005
GALNT6,7006
GALNT7,7007
GALNT8,7008
GALNT9,7009
GALNTL1,7010
GALNTL2,7011
GALNTL4,7012
GALNTL5,7013
GALNTL6,7014
GALP,7015
GALR1,7016
GALR2,7017
GALR3,7018
GALT,7019
GAMT,7020
GAN,7021
GANAB,7022
GANC,7023
GAP43,7024
GAPDH,7025
GAPDHS,7026
GAPT,7027
GAPVD1,7028
GAR1,7029
GARNL3,7030
GARS,7031
GART,7032
GAS2,7033
GAS2L1,7034
GAS2L2,7035
GAS2L3,7036
GAS6,7037
GAS7,7038
GAS8,7039
GAST,7040
GATA1,7041
GATA2,7042
GATA3,7043
GATA4,7044
GATA5,7045
GATA6,7046
GATAD1,7047
GATAD2A,7048
GATAD2B,7049
GATC,7050
GATM,7051
GATS,7052
GATSL3,7053
GBA,7054
GBA2,7055
GBA3,7056
GBAP1,7057
GBAS,7058
GBE1,7059
GBF1,7060
GBGT1,7061
GBP1,7062
GBP2,7063
GBP3,7064
GBP4,7065
GBP5,7066
GBP6,7067
GBP7,7068
GBX1,7069
GBX2,7070
GC,7071
GCA,7072
GCAT,7073
GCC1,7074
GCC2,7075
GCDH,7076
GCET2,7077
GCFC1,7078
GCFC2,7079
GCG,7080
GCGR,7081
GCH1,7082
GCHFR,7083
GCK,7084
GCKR,7085
GCLC,7086
GCLM,7087
GCM1,7088
GCM2,7089
GCN1L1,7090
GCNT1,7091
GCNT2,7092
GCNT3,7093
GCNT4,7094
GCNT7,7095
GCOM1,7096
GCSAM,7097
GCSAML,7098
GCSH,7099
GDA,7100
GDAP1,7101
GDAP1L1,7102
GDAP2,7103
GDE1,7104
GDF10,7105
GDF11,7106
GDF15,7107
GDF2,7108
GDF3,7109
GDF5,7110
GDF5OS,7111
GDF6,7112
GDF7,7113
GDF9,7114
GDI1,7115
GDI2,7116
GDNF,7117
GDPD1,7118
GDPD2,7119
GDPD3,7120
GDPD4,7121
GDPD5,7122
GDPGP1,7123
GEFT,7124
GEM,7125
GEMIN2,7126
GEMIN4,7127
GEMIN5,7128
GEMIN6,7129
GEMIN7,7130
GEMIN8,7131
GEN1,7132
GET4,7133
GFAP,7134
GFI1,7135
GFI1B,7136
GFM1,7137
GFM2,7138
GFOD1,7139
GFOD2,7140
GFPT1,7141
GFPT2,7142
GFRA1,7143
GFRA2,7144
GFRA3,7145
GFRA4,7146
GFRAL,7147
GGA1,7148
GGA2,7149
GGA3,7150
GGCT,7151
GGCX,7152
GGH,7153
GGN,7154
GGNBP2,7155
GGPS1,7156
GGT1,7157
GGT2,7158
GGT5,7159
GGT6,7160
GGT7,7161
GGTLC1,7162
GGTLC2,7163
GH1,7164
GH2,7165
GHDC,7166
GHITM,7167
GHR,7168
GHRH,7169
GHRHR,7170
GHRL,7171
GHSR,7172
GID4,7173
GID8,7174
GIF,7175
GIGYF1,7176
GIGYF2,7177
GIMAP1,7178
GIMAP2,7179
GIMAP4,7180
GIMAP5,7181
GIMAP6,7182
GIMAP7,7183
GIMAP8,7184
GIN1,7185
GINM1,7186
GINS1,7187
GINS2,7188
GINS3,7189
GINS4,7190
GIP,7191
GIPC1,7192
GIPC2,7193
GIPC3,7194
GIPR,7195
GIT1,7196
GIT2,7197
GJA1,7198
GJA10,7199
GJA3,7200
GJA4,7201
GJA5,7202
GJA8,7203
GJA9,7204
GJB1,7205
GJB2,7206
GJB3,7207
GJB4,7208
GJB5,7209
GJB6,7210
GJB7,7211
GJC1,7212
GJC2,7213
GJC3,7214
GJD2,7215
GJD3,7216
GJD4,7217
GK,7218
GK2,7219
GK3P,7220
GK5,7221
GKAP1,7222
GKN1,7223
GKN2,7224
GLA,7225
GLB1,7226
GLB1L,7227
GLB1L2,7228
GLB1L3,7229
GLCCI1,7230
GLCE,7231
GLDC,7232
GLDN,7233
GLE1,7234
GLG1,7235
GLI1,7236
GLI2,7237
GLI3,7238
GLI4,7239
GLIPR1,7240
GLIPR1L1,7241
GLIPR1L2,7242
GLIPR2,7243
GLIS1,7244
GLIS2,7245
GLIS3,7246
GLMN,7247
GLO1,7248
GLOD4,7249
GLOD5,7250
GLP1R,7251
GLP2R,7252
GLRA1,7253
GLRA2,7254
GLRA3,7255
GLRA4,7256
GLRB,7257
GLRX,7258
GLRX2,7259
GLRX3,7260
GLS,7261
GLS2,7262
GLT1D1,7263
GLT25D1,7264
GLT25D2,7265
GLT6D1,7266
GLT8D1,7267
GLT8D2,7268
GLTP,7269
GLTPD2,7270
GLTSCR1,7271
GLTSCR2,7272
GLUD1,7273
GLUD2,7274
GLUL,7275
GLYAT,7276
GLYATL1,7277
GLYATL2,7278
GLYATL3,7279
GLYCTK,7280
GLYR1,7281
GM2A,7282
GMCL1,7283
GMCL1L,7284
GMDS,7285
GMEB1,7286
GMEB2,7287
GMFB,7288
GMFG,7289
GMIP,7290
GML,7291
GMNC,7292
GMNN,7293
GMPPA,7294
GMPPB,7295
GMPR,7296
GMPR2,7297
GMPS,7298
GNA11,7299
GNA12,7300
GNA13,7301
GNA14,7302
GNA15,7303
GNAI1,7304
GNAI2,7305
GNAI3,7306
GNAL,7307
GNAO1,7308
GNAQ,7309
GNAS,7310
GNAT1,7311
GNAT2,7312
GNAT3,7313
GNAZ,7314
GNB1,7315
GNB1L,7316
GNB2,7317
GNB2L1,7318
GNB3,7319
GNB4,7320
GNB5,7321
GNE,7322
GNG11,7323
GNG12,7324
GNG13,7325
GNG2,7326
GNG3,7327
GNG4,7328
GNG5,7329
GNG5P2,7330
GNG7,7331
GNG8,7332
GNGT1,7333
GNGT2,7334
GNL1,7335
GNL2,7336
GNL3,7337
GNL3L,7338
GNLY,7339
GNMT,7340
GNPAT,7341
GNPDA1,7342
GNPDA2,7343
GNPNAT1,7344
GNPTAB,7345
GNPTG,7346
GNRH1,7347
GNRH2,7348
GNRHR,7349
GNS,7350
GOLGA1,7351
GOLGA2,7352
GOLGA2B,7353
GOLGA2P5,7354
GOLGA3,7355
GOLGA4,7356
GOLGA5,7357
GOLGA6A,7358
GOLGA6B,7359
GOLGA6C,7360
GOLGA6D,7361
GOLGA6L1,7362
